course_id,section_id,total_seats_count,open_seats_count,section_days,class_start_time,class_end_time,class_building,class_room
CHEM242,6141,18,1,M,6:00pm,8:50pm,CHM1326,1326
CHEM242,6142,18,3,M,6:00pm,8:50pm,CHM1330,1330
CHEM242,6221,18,0,Tu,12:30pm,3:20pm,CHM1326,1326
CHEM242,6222,18,1,Tu,12:30pm,3:20pm,CHM1330,1330
CHEM242,6231,18,2,Tu,3:30pm,6:20pm,CHM1326,1326
CHEM242,6232,18,1,Tu,3:30pm,6:20pm,CHM1330,1330
CHEM242,6241,18,2,Tu,6:30pm,9:20pm,CHM1326,1326
CHEM242,6242,18,2,Tu,6:30pm,9:20pm,CHM1330,1330
CHEM242,6321,18,0,W,12:00pm,2:50pm,CHM1326,1326
CHEM242,6331,18,0,W,3:00pm,5:50pm,CHM1326,1326
CHEM242,6332,14,0,W,3:00pm,5:50pm,CHM1330,1330
CHEM242,6341,18,0,W,6:00pm,8:50pm,CHM1326,1326
CHEM242,6421,18,2,Th,12:30pm,3:20pm,CHM1326,1326
CHEM242,6422,18,0,Th,12:30pm,3:20pm,CHM1330,1330
CHEM242,6431,18,1,Th,3:30pm,6:20pm,CHM1326,1326
CHEM242,6432,18,0,Th,3:30pm,6:20pm,CHM1330,1330
CHEM242,6441,18,0,Th,6:30pm,9:20pm,CHM1326,1326
CHEM242,6521,18,0,F,12:00pm,2:50pm,CHM1326,1326
CHEM242,6531,18,2,F,3:00pm,5:50pm,CHM1326,1326
CHEM242,SES1,18,3,W,7:30pm,10:20pm,CHM1330,1330
CHEM271,2122,39,0,MW,11:00am,11:50am,CHM1407,1407
CHEM271,2124,39,0,MW,11:00am,11:50am,CHM1407,1407
CHEM271,2125,39,0,MW,11:00am,11:50am,CHM1407,1407
CHEM271,2142,39,1,MW,11:00am,11:50am,CHM1407,1407
CHEM271,2144,39,2,MW,11:00am,11:50am,CHM1407,1407
CHEM271,2145,39,0,MW,11:00am,11:50am,CHM1407,1407
CHEM271,2224,39,1,MW,12:00pm,12:50pm,CHM1407,1407
CHEM271,2227,39,1,MW,12:00pm,12:50pm,CHM1407,1407
CHEM271,2228,39,0,MW,12:00pm,12:50pm,CHM1407,1407
CHEM271,2244,39,1,MW,12:00pm,12:50pm,CHM1407,1407
CHEM271,2247,39,3,MW,12:00pm,12:50pm,CHM1407,1407
CHEM271,2248,39,6,MW,12:00pm,12:50pm,CHM1407,1407
CHEM271,SES1,20,14,M,6:00pm,7:50pm,CHM1228,1228
CHEM272,8111,12,0,F,11:00am,11:50am,CHM1407,1407
CHEM272,8132,24,0,F,11:00am,11:50am,CHM1407,1407
CHEM272,8211,24,0,F,11:00am,11:50am,CHM1407,1407
CHEM272,8222,24,0,F,11:00am,11:50am,CHM1407,1407
CHEM272,8231,24,1,F,11:00am,11:50am,CHM1407,1407
CHEM272,8321,24,2,F,11:00am,11:50am,CHM1407,1407
CHEM272,8331,24,0,F,11:00am,11:50am,CHM1407,1407
CHEM272,8431,24,0,F,11:00am,11:50am,CHM1407,1407
CHEM272,8521,24,1,F,11:00am,11:50am,CHM1407,1407
CHEM272,8522,24,6,F,11:00am,11:50am,CHM1407,1407
CHEM272,9112,12,0,F,12:00pm,12:50pm,CHM1407,1407
CHEM272,9121,24,5,F,12:00pm,12:50pm,CHM1407,1407
CHEM272,9131,24,1,F,12:00pm,12:50pm,CHM1407,1407
CHEM272,9221,24,1,F,12:00pm,12:50pm,CHM1407,1407
CHEM272,9232,24,0,F,12:00pm,12:50pm,CHM1407,1407
CHEM272,9322,24,2,F,12:00pm,12:50pm,CHM1407,1407
CHEM272,9332,24,0,F,12:00pm,12:50pm,CHM1407,1407
CHEM272,9411,24,0,F,12:00pm,12:50pm,CHM1407,1407
CHEM272,9421,24,1,F,12:00pm,12:50pm,CHM1407,1407
CHEM272,9422,24,0,F,12:00pm,12:50pm,CHM1407,1407
CHEM272,9432,24,0,F,12:00pm,12:50pm,CHM1407,1407
CHEM272,9531,24,0,F,12:00pm,12:50pm,CHM1407,1407
CHEM272,9532,24,0,F,12:00pm,12:50pm,CHM1407,1407
CHEM276,0224,30,0,WF,9:00am,9:50am,CHE2108,2108
CHEM276,0225,30,15,WF,9:00am,9:50am,CHE2108,2108
CHEM277,8111,18,2,M,9:00am,9:50am,CHM1402,1402
CHEM277,8121,18,0,M,9:00am,9:50am,CHM1402,1402
CHEM277,8122,18,0,M,9:00am,9:50am,CHM1402,1402
CHEM277,8131,18,15,M,9:00am,9:50am,CHM1402,1402
CHEM395,0101,113,39,Tu,11:00am,11:50am,CHM1402,1402
CHEM401,0101,62,20,MWF,2:00pm,2:50pm,KEB1200,1200
CHEM425,0101,12,5,MW,11:00am,11:50am,CHM1402,1402
CHEM425,0102,12,0,MW,11:00am,11:50am,CHM1402,1402
CHEM433,0101,22,2,TuTh,2:00pm,3:15pm,ATL2428,2428
CHEM481,0101,70,41,MWF,9:00am,9:50am,ESJ0215,0215
CHEM482,0101,54,9,MWF,9:00am,9:50am,ESJ1215,1215
CHEM483,0101,18,2,M,4:00pm,4:50pm,MCB1207,1207
CHEM483,0102,18,4,M,4:00pm,4:50pm,MCB1207,1207
CHEM483,0103,18,12,M,4:00pm,4:50pm,MCB1207,1207
CHEM484,0101,12,0,Tu,9:30am,10:20am,CHM1228,1228
CHEM484,0103,12,0,Tu,9:30am,10:20am,CHM1228,1228
HEM498V,0101,10,9,MWF,12:00pm,12:50pm,PLS1158,1158
CHEM602,0101,20,11,TuTh,9:30am,10:45am,PHY2211,2211
HEM608E,0101,15,0,W,10:00am,10:50am,CHM1228,1228
HEM608V,0101,10,0,MWF,12:00pm,12:50pm,PLS1158,1158
CHEM612,0101,40,38,F,4:00pm,4:50pm,PHY2106,2106
CHEM623,0101,17,7,MWF,2:00pm,2:50pm,PHY2124,2124
CHEM633,0101,2,0,TuTh,2:00pm,3:15pm,ATL2428,2428
CHEM647,0101,20,6,MWF,9:00am,9:50am,CHM1228,1228
CHEM687,0101,25,2,TuTh,11:00am,12:15pm,PHY2124,2124
HEM689L,0101,25,18,TuTh,12:30pm,1:45pm,PHY2211,2211
CHEM703,0101,25,0,TuTh,11:00am,12:15pm,PLS1117,1117
CHEM705,0101,15,13,MW,4:00pm,5:15pm,CHM1224,1224
HEM889A,0101,75,70,F,3:00pm,5:00pm,CHM1402,1402
HEM889C,0101,50,43,Th,11:00am,12:15pm,PLS1130,1130
HEM889D,0101,25,21,Th,11:00am,12:15pm,PLS1130,1130
HEM889E,0101,55,49,W,11:00am,12:15pm,IPT1116,1116
HEM889F,0101,55,49,W,11:00am,12:15pm,IPT1116,1116
CHIN102,0101,15,1,MWF,10:00am,10:50am,JMZ3203,3203
CHIN102,0201,15,0,MWF,1:00pm,1:50pm,JMZ1124,1124
CHIN103,0101,15,1,TuTh,9:30am,10:45am,JMZ3203,3203
CHIN203,0101,15,11,MWF,10:00am,10:50am,JMZ0208,0208
CHIN203,0201,15,6,MWF,11:00am,11:50am,JMZ3203,3203
CHIN204,0101,15,11,TuTh,11:00am,12:15pm,JMZ3203,3203
CHIN302,0101,15,0,MWF,11:00am,11:50am,JMZ0208,0208
CHIN302,0201,15,6,MWF,2:00pm,2:50pm,JMZ0208,0208
CHIN315,0101,25,1,TuTh,2:00pm,3:15pm,JMZ1224,1224
CHIN332,0101,15,6,Tu,2:00pm,4:30pm,EDU1315,1315
CHIN402,0201,15,8,MWF,12:00pm,12:50pm,JMZ1124,1124
CHIN403,0101,15,9,MWF,3:00pm,3:50pm,JMZ3203,3203
CHIN415,0101,15,7,MWF,1:00pm,1:50pm,JMZ0208,0208
HIN418K,0101,15,12,TuTh,3:30pm,4:45pm,JMZ1124,1124
CHIN425,0101,25,4,TuTh,9:30am,10:45am,JMZ2122,2122
CHIN441,0101,15,10,TuTh,12:30pm,1:45pm,JMZ3203,3203
CHPH703,0101,25,0,TuTh,11:00am,12:15pm,PLS1117,1117
HPH709A,0101,55,49,W,11:00am,12:15pm,IPT1116,1116
HPH709B,0101,30,28,Tu,1:15pm,2:30pm,IPT1116,1116
HPH709L,0101,20,11,M,4:00pm,5:30pm,IPT1116,1116
HPH718E,0101,5,3,TuTh,12:30pm,1:45pm,JMP1202,1202
CHSE205,0101,60,0,TuTh,12:30pm,1:45pm,ASY2309,2309
HSE328A,0101,32,6,Th,4:00pm,6:00pm,TWS0207,0207
CHSE685,0101,15,0,M,1:00pm,3:45pm,LEF1171,1171
CINE245,0201,30,0,TuTh,2:00pm,3:15pm,TWS0320,0320
CINE245,0301,30,0,TuTh,11:00am,12:15pm,TWS0320,0320
CINE280,0101,25,1,MW,1:00pm,1:50pm,TWS0320,0320
CINE280,0102,25,0,MW,1:00pm,1:50pm,TWS0320,0320
CINE280,0103,25,0,MW,1:00pm,1:50pm,TWS0320,0320
CINE280,0104,25,0,MW,1:00pm,1:50pm,TWS0320,0320
CINE282,0101,35,0,TuTh,9:30am,10:45am,TYD1102,1102
CINE302,0101,30,1,MW,10:00am,11:50am,JMZ2206,2206
INE319K,0101,30,0,MW,12:00pm,1:50pm,ESJB0322,B0322
INE329Y,0101,30,16,MW,2:00pm,3:15pm,JMZ1224,1224
CINE332,0101,15,1,TuTh,2:00pm,3:15pm,EDU2102,2102
CINE335,0101,25,0,M,1:00pm,3:30pm,ASY4213A,4213A
CINE336,0101,30,0,Tu,2:00pm,3:15pm,ESJB0322,B0322
INE359A,0101,20,0,TuTh,11:00am,12:15pm,ESJB0322,B0322
INE359E,0101,30,2,TuTh,12:30pm,1:45pm,TWS1106,1106
INE369K,0101,30,0,MW,2:00pm,3:15pm,ESJB0322,B0322
INE429B,0101,30,24,MW,2:00pm,3:15pm,HJP2118,2118
CLAS170,0101,21,0,MW,11:00am,11:50am,MMH1400,1400
CLAS170,0102,21,1,MW,11:00am,11:50am,MMH1400,1400
CLAS170,0103,21,2,MW,11:00am,11:50am,MMH1400,1400
CLAS170,0104,21,1,MW,11:00am,11:50am,MMH1400,1400
CLAS170,0105,21,0,MW,11:00am,11:50am,MMH1400,1400
CLAS170,0106,21,0,MW,11:00am,11:50am,MMH1400,1400
CLAS170,0107,21,0,MW,11:00am,11:50am,MMH1400,1400
CLAS170,0108,21,0,MW,11:00am,11:50am,MMH1400,1400
CLAS170,0109,21,0,MW,11:00am,11:50am,MMH1400,1400
CLAS180,0101,35,2,TuTh,11:00am,12:15pm,TWS0201,0201
CLAS276,0101,25,3,MW,3:00pm,3:50pm,KEY0106,0106
CLAS276,0102,25,2,MW,3:00pm,3:50pm,KEY0106,0106
CLAS276,0103,25,3,MW,3:00pm,3:50pm,KEY0106,0106
CLAS276,0104,25,7,MW,3:00pm,3:50pm,KEY0106,0106
CLAS276,0105,25,0,MW,3:00pm,3:50pm,KEY0106,0106
CLAS276,0106,25,2,MW,3:00pm,3:50pm,KEY0106,0106
LAS309R,0101,25,1,MW,3:30pm,4:45pm,TWS1313,1313
CLAS313,0101,35,0,TuTh,3:30pm,4:45pm,SQH1121,1121
CLAS316,0101,35,0,TuTh,9:30am,10:45am,SQH1103,1103
CLAS320,0101,35,4,MW,10:00am,11:15am,KEY0126,0126
CLAS330,0101,35,4,TuTh,2:00pm,3:15pm,SQH1121,1121
CMLT235,0101,30,2,MWF,2:00pm,2:50pm,KEY0121,0121
CMLT270,0201,30,0,TuTh,12:30pm,1:45pm,TLF1101,1101
CMLT270,0301,30,1,TuTh,2:00pm,3:15pm,KEY0121,0121
CMLT275,0201,30,1,MWF,11:00am,11:50am,TWS0221,0221
CMLT277,0101,30,16,MW,5:00pm,6:15pm,TWS1320,1320
CMLT280,0101,25,1,MW,1:00pm,1:50pm,TWS0320,0320
CMLT280,0102,25,0,MW,1:00pm,1:50pm,TWS0320,0320
CMLT280,0103,25,0,MW,1:00pm,1:50pm,TWS0320,0320
CMLT280,0104,25,0,MW,1:00pm,1:50pm,TWS0320,0320
CMSC100,0101,40,29,Th,3:00pm,3:50pm,CSI3120,3120
CMSC100,0201,40,29,F,11:00am,11:50am,IRB2207,2207
CMSC106,0101,50,29,MWF,11:00am,11:50am,IRB1207,1207
CMSC122,0101,96,1,MW,3:30pm,4:45pm,IRB1116,1116
CMSC125,0101,54,1,MW,2:00pm,3:15pm,IRB2207,2207
CMSC131,0101,34,6,MWF,12:00pm,12:50pm,HJP0226,0226
CMSC131,0102,34,3,MWF,12:00pm,12:50pm,HJP0226,0226
CMSC131,0103,34,2,MWF,12:00pm,12:50pm,HJP0226,0226
CMSC131,0104,34,0,MWF,12:00pm,12:50pm,HJP0226,0226
CMSC131,0105,34,0,MWF,12:00pm,12:50pm,HJP0226,0226
CMSC131,0106,34,0,MWF,12:00pm,12:50pm,HJP0226,0226
CMSC131,0201,34,1,MWF,1:00pm,1:50pm,HJP0226,0226
CMSC131,0202,34,2,MWF,1:00pm,1:50pm,HJP0226,0226
CMSC131,0203,34,3,MWF,1:00pm,1:50pm,HJP0226,0226
CMSC131,0204,34,0,MWF,1:00pm,1:50pm,HJP0226,0226
CMSC131,0205,30,2,MWF,1:00pm,1:50pm,HJP0226,0226
CMSC131,0206,34,0,MWF,1:00pm,1:50pm,HJP0226,0226
CMSC132,0101,36,1,MWF,2:00pm,2:50pm,IRB0324,0324
CMSC132,0102,36,0,MWF,2:00pm,2:50pm,IRB0324,0324
CMSC132,0103,36,0,MWF,2:00pm,2:50pm,IRB0324,0324
CMSC132,0104,36,0,MWF,2:00pm,2:50pm,IRB0324,0324
CMSC132,0105,36,0,MWF,2:00pm,2:50pm,IRB0324,0324
CMSC132,0106,36,0,MWF,2:00pm,2:50pm,IRB0324,0324
CMSC132,0107,36,0,MWF,2:00pm,2:50pm,IRB0324,0324
CMSC132,0108,36,0,MWF,2:00pm,2:50pm,IRB0324,0324
CMSC132,0201,36,1,MWF,11:00am,11:50am,IRB0324,0324
CMSC132,0202,36,0,MWF,11:00am,11:50am,IRB0324,0324
CMSC132,0203,36,0,MWF,11:00am,11:50am,IRB0324,0324
CMSC132,0204,36,1,MWF,11:00am,11:50am,IRB0324,0324
CMSC132,0205,36,0,MWF,11:00am,11:50am,IRB0324,0324
CMSC132,0206,36,0,MWF,11:00am,11:50am,IRB0324,0324
CMSC132,0207,36,1,MWF,11:00am,11:50am,IRB0324,0324
CMSC132,0208,36,2,MWF,11:00am,11:50am,IRB0324,0324
CMSC132,0301,36,2,MWF,12:00pm,12:50pm,IRB0324,0324
CMSC132,0302,36,4,MWF,12:00pm,12:50pm,IRB0324,0324
CMSC132,0303,36,0,MWF,12:00pm,12:50pm,IRB0324,0324
CMSC132,0304,36,1,MWF,12:00pm,12:50pm,IRB0324,0324
CMSC132,0305,36,2,MWF,12:00pm,12:50pm,IRB0324,0324
CMSC132,0306,36,6,MWF,12:00pm,12:50pm,IRB0324,0324
CMSC132,0307,36,8,MWF,12:00pm,12:50pm,IRB0324,0324
CMSC132,0308,36,9,MWF,12:00pm,12:50pm,IRB0324,0324
CMSC132,0401,36,2,MWF,1:00pm,1:50pm,IRB0324,0324
CMSC132,0402,36,6,MWF,1:00pm,1:50pm,IRB0324,0324
CMSC132,0403,36,0,MWF,1:00pm,1:50pm,IRB0324,0324
CMSC132,0404,36,1,MWF,1:00pm,1:50pm,IRB0324,0324
CMSC132,0405,36,0,MWF,1:00pm,1:50pm,IRB0324,0324
CMSC132,0406,36,0,MWF,1:00pm,1:50pm,IRB0324,0324
CMSC132,0407,36,2,MWF,1:00pm,1:50pm,IRB0324,0324
CMSC216,0101,38,0,TuTh,2:00pm,3:15pm,IRB0324,0324
CMSC216,0102,38,0,TuTh,2:00pm,3:15pm,IRB0324,0324
CMSC216,0103,36,0,TuTh,2:00pm,3:15pm,IRB0324,0324
CMSC216,0104,36,0,TuTh,2:00pm,3:15pm,IRB0324,0324
CMSC216,0105,38,1,TuTh,2:00pm,3:15pm,IRB0324,0324
CMSC216,0106,38,0,TuTh,2:00pm,3:15pm,IRB0324,0324
CMSC216,0107,38,0,TuTh,2:00pm,3:15pm,IRB0324,0324
CMSC216,0108,38,1,TuTh,2:00pm,3:15pm,IRB0324,0324
CMSC216,0201,36,0,TuTh,3:30pm,4:45pm,IRB0324,0324
CMSC216,0202,38,1,TuTh,3:30pm,4:45pm,IRB0324,0324
CMSC216,0203,38,0,TuTh,3:30pm,4:45pm,IRB0324,0324
CMSC216,0204,36,1,TuTh,3:30pm,4:45pm,IRB0324,0324
CMSC216,0205,38,0,TuTh,3:30pm,4:45pm,IRB0324,0324
CMSC216,0206,38,0,TuTh,3:30pm,4:45pm,IRB0324,0324
CMSC216,0207,38,0,TuTh,3:30pm,4:45pm,IRB0324,0324
CMSC216,0208,38,0,TuTh,3:30pm,4:45pm,IRB0324,0324
CMSC216,0301,39,0,TuTh,12:30pm,1:45pm,CSI1115,1115
CMSC216,0303,35,0,TuTh,12:30pm,1:45pm,CSI1115,1115
CMSC216,0304,35,17,TuTh,12:30pm,1:45pm,CSI1115,1115
CMSC250,0101,37,0,TuTh,12:30pm,1:45pm,IRB0324,0324
CMSC250,0102,37,0,TuTh,12:30pm,1:45pm,IRB0324,0324
CMSC250,0103,37,0,TuTh,12:30pm,1:45pm,IRB0324,0324
CMSC250,0104,36,0,TuTh,12:30pm,1:45pm,IRB0324,0324
CMSC250,0105,36,0,TuTh,12:30pm,1:45pm,IRB0324,0324
CMSC250,0106,37,0,TuTh,12:30pm,1:45pm,IRB0324,0324
CMSC250,0107,36,0,TuTh,12:30pm,1:45pm,IRB0324,0324
CMSC250,0108,36,0,TuTh,12:30pm,1:45pm,IRB0324,0324
CMSC250,0201,35,0,TuTh,9:30am,10:45am,IRB0324,0324
CMSC250,0202,35,0,TuTh,9:30am,10:45am,IRB0324,0324
CMSC250,0203,32,0,TuTh,9:30am,10:45am,IRB0324,0324
CMSC250,0204,32,0,TuTh,9:30am,10:45am,IRB0324,0324
CMSC250,0205,35,0,TuTh,9:30am,10:45am,IRB0324,0324
CMSC250,0206,35,0,TuTh,9:30am,10:45am,IRB0324,0324
CMSC250,0207,32,0,TuTh,9:30am,10:45am,IRB0324,0324
CMSC250,0208,32,0,TuTh,9:30am,10:45am,IRB0324,0324
CMSC250,0209,32,0,TuTh,9:30am,10:45am,IRB0324,0324
CMSC250,0301,32,0,TuTh,3:30pm,4:45pm,CSI1115,1115
CMSC250,0302,32,0,TuTh,3:30pm,4:45pm,CSI1115,1115
CMSC250,0303,32,3,TuTh,3:30pm,4:45pm,CSI1115,1115
CMSC250,0101,30,11,TuTh,2:00pm,3:15pm,CSI3118,3118
MSC250H,0101,30,11,TuTh,2:00pm,3:15pm,CSI3118,3118
CMSC320,0101,220,0,TuTh,3:30pm,4:45pm,ESJ0224,0224
CMSC320,0201,220,99,MWF,10:00am,10:50am,IRB0324,0324
CMSC330,0101,36,0,TuTh,12:30pm,1:45pm,BRB1101,1101
CMSC330,0102,36,0,TuTh,12:30pm,1:45pm,BRB1101,1101
CMSC330,0103,36,0,TuTh,12:30pm,1:45pm,BRB1101,1101
CMSC330,0104,36,1,TuTh,12:30pm,1:45pm,BRB1101,1101
CMSC330,0105,36,0,TuTh,12:30pm,1:45pm,BRB1101,1101
CMSC330,0106,36,7,TuTh,12:30pm,1:45pm,BRB1101,1101
CMSC330,0107,36,1,TuTh,12:30pm,1:45pm,BRB1101,1101
CMSC330,0108,36,0,TuTh,12:30pm,1:45pm,BRB1101,1101
CMSC330,0109,36,1,TuTh,12:30pm,1:45pm,BRB1101,1101
CMSC330,0201,36,12,TuTh,2:00pm,3:15pm,BRB1101,1101
CMSC330,0202,36,0,TuTh,2:00pm,3:15pm,BRB1101,1101
CMSC330,0203,36,1,TuTh,2:00pm,3:15pm,BRB1101,1101
CMSC330,0204,36,2,TuTh,2:00pm,3:15pm,BRB1101,1101
CMSC330,0205,36,0,TuTh,2:00pm,3:15pm,BRB1101,1101
CMSC330,0206,36,2,TuTh,2:00pm,3:15pm,BRB1101,1101
CMSC330,0207,36,1,TuTh,2:00pm,3:15pm,BRB1101,1101
CMSC330,0208,36,1,TuTh,2:00pm,3:15pm,BRB1101,1101
CMSC330,0209,36,9,TuTh,2:00pm,3:15pm,BRB1101,1101
CMSC330,0301,36,18,TuTh,3:30pm,4:45pm,BRB1101,1101
CMSC330,0302,36,7,TuTh,3:30pm,4:45pm,BRB1101,1101
CMSC330,0303,36,0,TuTh,3:30pm,4:45pm,BRB1101,1101
CMSC330,0304,36,1,TuTh,3:30pm,4:45pm,BRB1101,1101
CMSC335,0101,300,1,MW,5:00pm,6:15pm,IRB0324,0324
CMSC351,0101,300,0,MWF,9:00am,9:50am,IRB0324,0324
CMSC351,0201,260,169,MWF,3:00pm,3:50pm,IRB0324,0324
CMSC351,0301,300,0,TuTh,11:00am,12:15pm,IRB0324,0324
MSC388J,0101,35,1,F,1:00pm,1:50pm,CSI2118,2118
MSC388Y,0101,32,6,F,2:00pm,2:50pm,IRB1207,1207
MSC389G,0101,34,5,F,12:00pm,12:50pm,CSI1122,1122
MSC389O,0101,30,2,F,11:00am,11:50am,CSI3118,3118
MSC389O,0201,30,0,F,12:00pm,12:50pm,CSI3118,3118
MSC389O,0301,30,0,F,1:00pm,1:50pm,CSI3118,3118
MSC389O,0401,30,0,F,2:00pm,2:50pm,CSI3118,3118
MSC389O,0501,30,0,F,3:00pm,3:50pm,CSI3118,3118
MSC389P,0101,30,11,F,11:00am,11:50am,CSI1122,1122
MSC389T,0101,44,3,W,12:00pm,12:50pm,IRB2107,2107
MSC398D,0101,30,12,F,3:00pm,3:50pm,CSI1122,1122
MSC398E,0101,30,1,F,1:00pm,1:50pm,CSI2107,2107
MSC398F,0101,30,3,F,11:00am,11:50am,CSI2107,2107
MSC398I,0101,30,0,F,2:00pm,2:50pm,CSI2107,2107
MSC398K,0101,30,12,F,12:00pm,12:50pm,CSI1121,1121
CMSC411,0101,90,42,MW,2:00pm,3:15pm,IRB1116,1116
CMSC412,0101,40,35,TuTh,11:00am,12:15pm,CSI2117,2117
CMSC412,0102,40,25,TuTh,11:00am,12:15pm,CSI2117,2117
CMSC414,0201,200,0,TuTh,3:30pm,4:45pm,ESJ0202,0202
CMSC416,0101,80,3,TuTh,3:30pm,4:45pm,CSI2117,2117
CMSC417,0101,80,12,TuTh,2:00pm,3:15pm,CSI2117,2117
CMSC420,0101,145,4,TuTh,11:00am,12:15pm,CSI1115,1115
CMSC420,0201,145,1,TuTh,9:30am,10:45am,CSI1115,1115
CMSC420,0301,145,0,TuTh,2:00pm,3:15pm,CSI1115,1115
CMSC421,0101,145,4,MW,3:30pm,4:45pm,CSI1115,1115
CMSC422,0101,100,1,TuTh,3:30pm,4:45pm,IRB0318,0318
CMSC422,0201,90,29,TuTh,12:30pm,1:45pm,IRB0318,0318
CMSC423,0101,96,0,TuTh,11:00am,12:15pm,IRB1116,1116
CMSC424,0101,80,0,MW,2:00pm,3:15pm,CSI3117,3117
CMSC425,0101,80,10,TuTh,12:30pm,1:45pm,IRB1116,1116
CMSC426,0101,88,0,MW,3:30pm,4:45pm,CSI2117,2117
CMSC426,0201,80,39,TuTh,12:30pm,1:45pm,CSI3117,3117
CMSC430,0101,240,3,TuTh,12:30pm,1:45pm,KEY0106,0106
CMSC433,0101,250,7,TuTh,11:00am,12:15pm,HJP0226,0226
CMSC434,0101,54,0,TuTh,11:00am,12:15pm,IRB1207,1207
CMSC434,0201,54,0,TuTh,12:30pm,1:45pm,IRB1207,1207
CMSC434,0301,57,1,MW,3:30pm,4:45pm,IRB0318,0318
CMSC435,0101,46,8,TuTh,2:00pm,3:15pm,CSI1121,1121
CMSC436,0101,200,0,TuTh,2:00pm,3:15pm,ESJ0224,0224
CMSC436,0201,90,7,TuTh,9:30am,10:45am,IRB0318,0318
CMSC451,0101,152,4,TuTh,2:00pm,3:15pm,SPP0301,0301
CMSC456,0101,78,0,TuTh,11:00am,12:15pm,CHE2110,2110
CMSC456,0301,50,5,MW,2:00pm,3:15pm,ATL2324,2324
CMSC457,0101,33,7,TuTh,11:00am,12:15pm,CSI2107,2107
CMSC460,0101,32,0,MWF,2:00pm,2:50pm,MTH0103,0103
CMSC460,0201,28,11,TuTh,9:30am,10:45am,MTH0307,0307
CMSC460,0301,28,8,TuTh,12:30pm,1:45pm,MTH0304,0304
CMSC460,0401,30,7,TuTh,2:00pm,3:15pm,MTH0106,0106
CMSC466,0101,30,7,TuTh,11:00am,12:15pm,MTH0106,0106
CMSC471,0101,80,27,MW,2:00pm,3:15pm,CSI2117,2117
CMSC472,0101,80,1,TuTh,2:00pm,3:15pm,IRB1116,1116
CMSC475,0101,33,2,MWF,11:00am,11:50am,PHY2122,2122
CMSC477,0201,25,3,TuTh,2:00pm,2:50pm,IRB2207,2207
CMSC477,0202,25,16,TuTh,2:00pm,2:50pm,IRB2207,2207
MSC498F,0101,46,43,TuTh,3:30pm,4:45pm,IRB1116,1116
CMSC661,0101,20,2,MWF,11:00am,11:50am,MTH0403,0403
CMSC664,0101,20,16,TuTh,11:00am,12:15pm,CHE2136,2136
CMSC701,0101,40,0,TuTh,11:00am,12:15pm,CSI1122,1122
CMSC711,0101,40,31,TuTh,12:30pm,1:45pm,CSI1122,1122
CMSC722,0101,40,23,TuTh,2:00pm,3:15pm,CSI2120,2120
CMSC742,0101,80,10,MW,3:30pm,4:45pm,CSI3117,3117
CMSC764,0101,100,23,TuTh,11:00am,12:15pm,CHE2108,2108
CMSC800,0101,90,0,M,1:00pm,1:50pm,IRB1116,1116
MSC818J,0101,25,11,MW,2:00pm,3:15pm,EGR3102,3102
MSC818L,0101,40,17,TuTh,3:30pm,4:45pm,IRB2207,2207
MSC828A,0101,91,12,TuTh,12:30pm,1:45pm,ESJ2208,2208
MSC828O,0101,30,17,TuTh,11:00am,12:15pm,PHY4221,4221
MSC828T,0101,40,35,TuTh,9:30am,10:45am,CSI2107,2107
MSC838C,0101,60,4,TuTh,3:30pm,4:45pm,IRB1116,1116
MSC838E,0101,40,19,TuTh,12:30pm,1:45pm,CSI1121,1121
MSC848D,0101,40,10,TuTh,11:00am,12:15pm,IRB2207,2207
MSC848E,0101,36,25,TuTh,12:30pm,1:45pm,PLS1111,1111
MSC858C,0101,40,3,TuTh,9:30am,10:45am,IRB2207,2207
MSC858L,0101,40,12,TuTh,12:30pm,1:45pm,IRB2207,2207
MSC858N,0101,40,12,TuTh,2:00pm,3:15pm,CSI2107,2107
MSC858Z,0101,40,3,MW,11:00am,12:15pm,AJC2132,2132
COMM107,0101,19,0,MWF,8:00am,8:50am,SKN1112,1112
COMM107,0201,19,0,MWF,8:00am,8:50am,PLS1176,1176
COMM107,0301,19,0,MWF,8:00am,8:50am,PLS1180,1180
COMM107,0401,19,0,MWF,8:00am,8:50am,PLS1184,1184
COMM107,1101,19,0,MWF,9:00am,9:50am,SKN1112,1112
COMM107,1201,19,0,MWF,9:00am,9:50am,PLS1176,1176
COMM107,1301,19,0,MWF,9:00am,9:50am,PLS1180,1180
COMM107,1401,19,0,MWF,9:00am,9:50am,PLS1184,1184
COMM107,2301,19,0,MWF,10:00am,10:50am,SKN1112,1112
COMM107,2401,19,0,MWF,10:00am,10:50am,PLS1176,1176
COMM107,2501,19,0,MWF,10:00am,10:50am,PLS1180,1180
COMM107,2601,19,0,MWF,10:00am,10:50am,PLS1184,1184
COMM107,2701,19,0,MWF,10:00am,10:50am,KNI1206,1206
COMM107,2801,19,0,MWF,10:00am,10:50am,PLS1158,1158
COMM107,2901,19,0,MWF,10:00am,10:50am,PLS1164,1164
COMM107,3201,19,0,MWF,10:00am,10:50am,PLS1162,1162
COMM107,3301,19,0,MWF,11:00am,11:50am,SKN1112,1112
COMM107,3401,19,0,MWF,11:00am,11:50am,PLS1176,1176
COMM107,3501,19,0,MWF,11:00am,11:50am,PLS1180,1180
COMM107,3601,19,0,MWF,11:00am,11:50am,PLS1184,1184
